round,layer_index,avg_diffs,std_dev,shape
1,0,453249.12875,438337.5406510714,"(5, 5, 1, 32)"
1,1,681240.21875,387633.8399579504,"(32,)"
1,2,638123.5625,420637.1407861485,"(32,)"
1,3,635948.71875,390187.202911807,"(32,)"
1,4,1508464.125,1637111.3426990227,"(32,)"
1,5,45226280.875,89251.39332832218,"(32,)"
1,6,666644.4259375,602827.2636791859,"(5, 5, 32, 16)"
1,7,560739.875,397115.26388110465,"(16,)"
1,8,659905.5625,489206.8513428099,"(16,)"
1,9,926460.1875,576535.1690910992,"(16,)"
1,10,26541511.0625,15024062.514530078,"(16,)"
1,11,29195368.625,9773374.485752476,"(16,)"
1,12,523432.75875,373111.3152259487,"(5, 5, 16, 32)"
1,13,650625.78125,436020.8763563345,"(32,)"
1,14,1385362.0625,501350.68451458815,"(32,)"
1,15,308059.09375,292767.8069975377,"(32,)"
1,16,19332494.875,7870097.416028151,"(32,)"
1,17,27711727.84375,8707390.234584771,"(32,)"
1,18,676862.5991959636,570095.5637662233,"(4608, 200)"
1,19,529900.13,349118.3691028776,"(200,)"
1,20,596487.1525,357132.2670994449,"(200, 2)"
1,21,272420.0,0.0,"(2,)"
1,0,580644.86375,485749.52800823713,"(5, 5, 1, 32)"
1,1,660049.0625,335369.1168878272,"(32,)"
1,2,659002.375,477192.01581417606,"(32,)"
1,3,733087.0,450364.8146023538,"(32,)"
1,4,1630719.46875,2140364.0177802257,"(32,)"
1,5,45203283.96875,143244.17107108678,"(32,)"
1,6,722068.220546875,675337.3246438061,"(5, 5, 32, 16)"
1,7,727870.25,391942.4562830461,"(16,)"
1,8,475397.6875,394394.5579799686,"(16,)"
1,9,641830.0625,438330.00161985104,"(16,)"
1,10,21173566.125,9984284.34839649,"(16,)"
1,11,24688188.625,11257600.544523047,"(16,)"
1,12,486235.0990625,361396.63542706246,"(5, 5, 16, 32)"
1,13,546918.5625,461363.42467800924,"(32,)"
1,14,1418802.6875,630814.2926894886,"(32,)"
1,15,580533.5625,394980.85910094564,"(32,)"
1,16,18113961.65625,5663352.185046716,"(32,)"
1,17,27148240.25,8947782.277731743,"(32,)"
1,18,640227.7956694878,540424.450003163,"(4608, 200)"
1,19,518066.755,339048.2954335045,"(200,)"
1,20,691067.115,376074.10225826077,"(200, 2)"
1,21,288477.0,0.0,"(2,)"
2,0,346325.105,355625.10547908663,"(5, 5, 1, 32)"
2,1,396897.25,466167.2547645185,"(32,)"
2,2,473378.03125,557760.1962213736,"(32,)"
2,3,528328.46875,344528.11866930616,"(32,)"
2,4,973395.5,1191333.67776974,"(32,)"
2,5,23568485.84375,7649523.564645261,"(32,)"
2,6,385023.7815625,435666.3416622811,"(5, 5, 32, 16)"
2,7,374590.125,302766.8821238287,"(16,)"
2,8,331433.0,217111.5839369816,"(16,)"
2,9,297754.9375,250439.70023801856,"(16,)"
2,10,10907594.75,6163961.578375322,"(16,)"
2,11,15733302.375,12480003.512867369,"(16,)"
2,12,280095.19375,219912.1361407653,"(5, 5, 16, 32)"
2,13,346031.46875,239043.3908027976,"(32,)"
2,14,593119.59375,300581.9076944606,"(32,)"
2,15,523038.875,379071.4815539206,"(32,)"
2,16,7105936.5625,4378914.288019255,"(32,)"
2,17,15924529.65625,6510509.146002003,"(32,)"
2,18,378278.25712456595,339598.26622257556,"(4608, 200)"
2,19,229139.155,205310.82249126802,"(200,)"
2,20,303963.2975,348093.3705655122,"(200, 2)"
2,21,391417.0,0.0,"(2,)"
3,0,115095.935,137828.88763518797,"(5, 5, 1, 32)"
3,1,72753.03125,76811.15039843027,"(32,)"
3,2,145613.46875,164480.37098883267,"(32,)"
3,3,93342.4375,70371.01394703357,"(32,)"
3,4,560650.78125,719271.9807282453,"(32,)"
3,5,13442449.03125,5756306.962484282,"(32,)"
3,6,220304.80484375,326531.2769523207,"(5, 5, 32, 16)"
3,7,94968.0,71746.189505088,"(16,)"
3,8,226750.25,225544.8567517945,"(16,)"
3,9,92377.3125,58281.66461752653,"(16,)"
3,10,4625653.75,3058353.9813031065,"(16,)"
3,11,11355907.5,7150937.928269235,"(16,)"
3,12,106050.24609375,94408.48459329245,"(5, 5, 16, 32)"
3,13,109914.9375,77891.1472183848,"(32,)"
3,14,157062.03125,100720.8807064368,"(32,)"
3,15,153962.65625,109529.04597400448,"(32,)"
3,16,4046327.78125,2364482.2557431404,"(32,)"
3,17,9172298.3125,4757387.958650434,"(32,)"
3,18,258911.06862413193,233899.43062561072,"(4608, 200)"
3,19,55218.82,81058.97186158728,"(200,)"
3,20,83328.525,194570.49968323662,"(200, 2)"
3,21,279780.5,0.5,"(2,)"
4,0,205554.98625,227265.07455641104,"(5, 5, 1, 32)"
4,1,106133.40625,122091.97209451861,"(32,)"
4,2,212440.5,281209.5664836769,"(32,)"
4,3,258943.15625,185788.58274412164,"(32,)"
4,4,351210.65625,411574.1723356655,"(32,)"
4,5,7691973.4375,4062764.04096186,"(32,)"
4,6,248260.747734375,294966.0225498423,"(5, 5, 32, 16)"
4,7,208048.875,203957.69248084116,"(16,)"
4,8,302916.8125,260031.63706514126,"(16,)"
4,9,196911.5,191355.89393522742,"(16,)"
4,10,1864564.125,1295125.8951020397,"(16,)"
4,11,8488037.8125,4828919.829471871,"(16,)"
4,12,160212.763046875,140241.56970232882,"(5, 5, 16, 32)"
4,13,214766.03125,207277.41485830717,"(32,)"
4,14,162785.84375,105535.37953842463,"(32,)"
4,15,231319.25,147312.83120221572,"(32,)"
4,16,2190767.09375,1597783.906283371,"(32,)"
4,17,6604890.5625,3911962.3149515297,"(32,)"
4,18,242573.10778862846,230195.33177243723,"(4608, 200)"
4,19,77380.325,140951.09410291704,"(200,)"
4,20,129187.6475,282038.6872359415,"(200, 2)"
4,21,21211.0,0.0,"(2,)"
5,0,292351.39,383810.0135430001,"(5, 5, 1, 32)"
5,1,267453.75,266761.17138111574,"(32,)"
5,2,315654.3125,324117.2000614166,"(32,)"
5,3,248557.65625,179589.59303917247,"(32,)"
5,4,324251.6875,426015.050266525,"(32,)"
5,5,4592560.15625,2249654.571475573,"(32,)"
5,6,238088.989375,241862.5429142312,"(5, 5, 32, 16)"
5,7,211888.5,174025.91278276636,"(16,)"
5,8,221470.875,146411.97677737765,"(16,)"
5,9,291998.5,234904.72458717172,"(16,)"
5,10,3429862.875,1080028.304997077,"(16,)"
5,11,5966788.25,4088473.1944320686,"(16,)"
5,12,169738.690625,145572.08457071646,"(5, 5, 16, 32)"
5,13,332025.1875,211849.31035090095,"(32,)"
5,14,214443.34375,140143.5467178674,"(32,)"
5,15,250180.40625,140691.4207463135,"(32,)"
5,16,1560819.6875,1366559.2052870286,"(32,)"
5,17,4229358.28125,2352630.9555778215,"(32,)"
5,18,228865.0415983073,231707.41472346464,"(4608, 200)"
5,19,115050.915,178753.81287941182,"(200,)"
5,20,156104.215,293117.61079033406,"(200, 2)"
5,21,186806.0,0.0,"(2,)"
6,0,215524.9275,241725.2617908754,"(5, 5, 1, 32)"
6,1,239559.1875,429159.68871661264,"(32,)"
6,2,223546.40625,276565.6148021048,"(32,)"
6,3,226478.6875,202051.51796067963,"(32,)"
6,4,374140.28125,496082.6790593501,"(32,)"
6,5,2382997.75,1346587.1849234272,"(32,)"
6,6,273129.2859375,282496.7194304605,"(5, 5, 32, 16)"
6,7,260001.9375,180746.28237375614,"(16,)"
6,8,372011.6875,284037.7704137072,"(16,)"
6,9,465064.9375,273532.46497775835,"(16,)"
6,10,2984493.625,1903391.0203352815,"(16,)"
6,11,5680390.75,4084634.0363961235,"(16,)"
6,12,194813.11046875,183685.2034850359,"(5, 5, 16, 32)"
6,13,295187.125,328483.40428644087,"(32,)"
6,14,282161.84375,230365.93271766952,"(32,)"
6,15,298942.53125,219686.04344324887,"(32,)"
6,16,2573496.1875,2007257.9720206684,"(32,)"
6,17,5985801.5625,4797790.274119892,"(32,)"
6,18,209065.24660373264,226925.38176013273,"(4608, 200)"
6,19,117348.025,193506.3252360614,"(200,)"
6,20,156060.9325,328420.2588203458,"(200, 2)"
6,21,269857.0,0.0,"(2,)"
7,0,154718.7,145334.48140141243,"(5, 5, 1, 32)"
7,1,129959.40625,194673.65851066937,"(32,)"
7,2,209604.0,228105.4127337567,"(32,)"
7,3,210637.1875,166256.13516883322,"(32,)"
7,4,387351.3125,395957.6378160167,"(32,)"
7,5,1311225.0,875380.0990853201,"(32,)"
7,6,205684.21984375,200375.3075181045,"(5, 5, 32, 16)"
7,7,213616.1875,310177.50133879366,"(16,)"
7,8,323327.4375,204664.32042309205,"(16,)"
7,9,262952.5625,198916.1800121375,"(16,)"
7,10,3365385.1875,2235165.10114153,"(16,)"
7,11,6417654.4375,2625288.981177,"(16,)"
7,12,156275.2090625,138796.72544796078,"(5, 5, 16, 32)"
7,13,303577.3125,249018.7820295185,"(32,)"
7,14,260627.03125,237635.3487962813,"(32,)"
7,15,253686.6875,164757.3300841721,"(32,)"
7,16,2695404.6875,2061607.843781969,"(32,)"
7,17,3663073.3125,2415647.9460289534,"(32,)"
7,18,169816.7537782118,191638.75637041448,"(4608, 200)"
7,19,61977.995,121294.09277930635,"(200,)"
7,20,107256.3675,273435.62570091785,"(200, 2)"
7,21,130260.0,0.0,"(2,)"
8,0,117512.08,118171.46929243792,"(5, 5, 1, 32)"
8,1,104565.40625,94757.94676663647,"(32,)"
8,2,107327.46875,116106.86722826313,"(32,)"
8,3,178561.78125,133773.71213189047,"(32,)"
8,4,265234.125,260330.46430759766,"(32,)"
8,5,735801.625,556179.2731781021,"(32,)"
8,6,189825.267421875,179632.38586653193,"(5, 5, 32, 16)"
8,7,210290.6875,203042.34191225938,"(16,)"
8,8,149166.75,121678.77787822123,"(16,)"
8,9,232996.0,162308.12604503203,"(16,)"
8,10,2713621.3125,1130025.693343835,"(16,)"
8,11,5256944.9375,1917427.590808401,"(16,)"
8,12,153569.1278125,138698.54220051444,"(5, 5, 16, 32)"
8,13,227265.0,280130.75095056056,"(32,)"
8,14,189323.65625,163072.50173534956,"(32,)"
8,15,150249.96875,104383.82525069568,"(32,)"
8,16,1571372.125,1125258.7514241934,"(32,)"
8,17,3644842.78125,2548957.772820672,"(32,)"
8,18,158129.88587890624,188600.58605098253,"(4608, 200)"
8,19,72865.67,147702.76997372493,"(200,)"
8,20,70942.815,126819.14491541006,"(200, 2)"
8,21,37168.0,0.0,"(2,)"
9,0,179627.41875,176515.77771086327,"(5, 5, 1, 32)"
9,1,168838.125,204725.2875118188,"(32,)"
9,2,167580.375,169490.01399985745,"(32,)"
9,3,170269.25,154031.4322622172,"(32,)"
9,4,276421.96875,386537.3815018966,"(32,)"
9,5,416329.6875,346206.0897588167,"(32,)"
9,6,194558.68875,180274.535938013,"(5, 5, 32, 16)"
9,7,213880.0625,153700.51414173472,"(16,)"
9,8,292902.5,159859.859928939,"(16,)"
9,9,346156.75,180775.72448945543,"(16,)"
9,10,2470427.375,1888556.5321617618,"(16,)"
9,11,3948189.25,2394195.133922685,"(16,)"
9,12,149344.833046875,128418.87443353594,"(5, 5, 16, 32)"
9,13,220584.375,247881.00863881622,"(32,)"
9,14,216851.625,178047.84831414526,"(32,)"
9,15,160933.9375,124618.35184372362,"(32,)"
9,16,1839952.96875,921934.1001824129,"(32,)"
9,17,4863349.375,2787490.286134978,"(32,)"
9,18,135537.43126302084,162824.5805067157,"(4608, 200)"
9,19,60877.9,89768.87060573949,"(200,)"
9,20,75217.885,155020.31552500394,"(200, 2)"
9,21,34020.0,0.0,"(2,)"
10,0,103938.9475,129403.29074110613,"(5, 5, 1, 32)"
10,1,132332.71875,157734.84291569714,"(32,)"
10,2,89367.6875,94997.7328885529,"(32,)"
10,3,135308.8125,94940.82768507626,"(32,)"
10,4,227531.03125,290421.91453808674,"(32,)"
10,5,228169.5,191354.17387759013,"(32,)"
10,6,158385.665,145972.15560106497,"(5, 5, 32, 16)"
10,7,146945.8125,184350.02906096147,"(16,)"
10,8,161710.75,114757.42757905695,"(16,)"
10,9,345696.3125,264897.34169030434,"(16,)"
10,10,1805679.25,982870.7993099538,"(16,)"
10,11,3159757.4375,1747374.1767201354,"(16,)"
10,12,121580.73671875,98468.79724593867,"(5, 5, 16, 32)"
10,13,214057.3125,225990.12372093243,"(32,)"
10,14,175342.78125,152617.21638091293,"(32,)"
10,15,79144.65625,61443.44346104461,"(32,)"
10,16,1939597.5,989147.1223837862,"(32,)"
10,17,4830096.53125,3279096.1815762776,"(32,)"
10,18,107001.77911349827,120999.31873829124,"(4608, 200)"
10,19,45408.98,87747.53936344654,"(200,)"
10,20,68916.8375,147378.9482668271,"(200, 2)"
10,21,83007.5,0.5,"(2,)"
11,0,166640.35125,183988.95835067215,"(5, 5, 1, 32)"
11,1,152812.125,177756.59206425195,"(32,)"
11,2,123356.90625,137130.43200598276,"(32,)"
11,3,389252.09375,283658.028786464,"(32,)"
11,4,191527.0625,289375.7066678129,"(32,)"
11,5,127159.09375,119994.34156850881,"(32,)"
11,6,212187.3375,206490.716380515,"(5, 5, 32, 16)"
11,7,385054.4375,305811.04207561095,"(16,)"
11,8,195174.1875,137170.98799455498,"(16,)"
11,9,397691.3125,300016.3128424684,"(16,)"
11,10,917312.4375,787337.6450987346,"(16,)"
11,11,2192458.0625,1334536.6995851719,"(16,)"
11,12,170169.16515625,165396.63818014693,"(5, 5, 16, 32)"
11,13,304087.9375,335782.72456837114,"(32,)"
11,14,185287.25,165010.81216790766,"(32,)"
11,15,188346.03125,123503.96065802009,"(32,)"
11,16,1979561.25,966377.9740204528,"(32,)"
11,17,4059388.875,3236832.9278032305,"(32,)"
11,18,130268.13099934896,181119.16675931745,"(4608, 200)"
11,19,77231.375,116561.1709950804,"(200,)"
11,20,87067.955,166534.57502683334,"(200, 2)"
11,21,21548.5,0.5,"(2,)"
12,0,161459.525,171639.5816767635,"(5, 5, 1, 32)"
12,1,209023.21875,296744.0993068285,"(32,)"
12,2,228100.46875,220346.43934169103,"(32,)"
12,3,163747.03125,115477.8774859292,"(32,)"
12,4,163497.5625,244741.33995122503,"(32,)"
12,5,70473.75,61414.8270493372,"(32,)"
12,6,238794.030703125,239119.13863988203,"(5, 5, 32, 16)"
12,7,305567.125,147822.40460848407,"(16,)"
12,8,335994.375,280114.9250945661,"(16,)"
12,9,784163.375,634879.8561925787,"(16,)"
12,10,935534.5,655118.0913792375,"(16,)"
12,11,1153626.375,648242.8458391264,"(16,)"
12,12,235541.772734375,226913.78926162477,"(5, 5, 16, 32)"
12,13,528590.34375,448029.68590217386,"(32,)"
12,14,282394.0625,242315.48915862475,"(32,)"
12,15,362266.78125,276511.2157703479,"(32,)"
12,16,1322482.9375,1074063.2512143413,"(32,)"
12,17,1836983.9375,2551237.513650201,"(32,)"
12,18,163995.82323025173,240550.42788711414,"(4608, 200)"
12,19,127105.48,182614.00142267186,"(200,)"
12,20,201108.7725,444268.03153226746,"(200, 2)"
12,21,36487.0,0.0,"(2,)"
1,0,541342.385,456718.6671106561,"(5, 5, 1, 32)"
1,1,721994.75,446687.6714889135,"(32,)"
1,2,624192.96875,575884.4216438141,"(32,)"
1,3,945255.03125,498246.80178981606,"(32,)"
1,4,1385755.0625,1946599.5392099132,"(32,)"
1,5,45219461.15625,155800.16017504391,"(32,)"
1,6,651636.656484375,524982.9717766157,"(5, 5, 32, 16)"
1,7,824993.3125,323584.1769649589,"(16,)"
1,8,507249.1875,385326.5477447698,"(16,)"
1,9,552992.9375,332396.05673060956,"(16,)"
1,10,17124050.9375,4171871.808657707,"(16,)"
1,11,28374774.375,8183396.22856031,"(16,)"
1,12,500565.237265625,345973.60705269244,"(5, 5, 16, 32)"
1,13,606392.9375,455030.26962808595,"(32,)"
1,14,1279257.625,533746.4527189356,"(32,)"
1,15,396102.125,272683.4743958815,"(32,)"
1,16,18233481.5625,6494560.619153582,"(32,)"
1,17,26738293.25,9396104.931659218,"(32,)"
1,18,666540.5252061632,562247.3401927066,"(4608, 200)"
1,19,582100.74,365052.69643145,"(200,)"
1,20,647270.3275,397369.756163803,"(200, 2)"
1,21,579351.0,0.0,"(2,)"
2,0,164033.88375,221828.25179078348,"(5, 5, 1, 32)"
2,1,122861.34375,96525.26487518998,"(32,)"
2,2,192152.15625,195986.57266636108,"(32,)"
2,3,306034.1875,182468.68372552958,"(32,)"
2,4,687528.25,983006.2733461445,"(32,)"
2,5,26120238.0625,6172205.789026956,"(32,)"
2,6,267497.80140625,344028.7972755894,"(5, 5, 32, 16)"
2,7,236248.0,110063.47473957925,"(16,)"
2,8,157752.25,139256.75292490306,"(16,)"
2,9,216482.5625,177925.80324076407,"(16,)"
2,10,7779048.125,5212659.548981077,"(16,)"
2,11,23708397.0,6815178.332012193,"(16,)"
2,12,170384.40921875,166779.19437393174,"(5, 5, 16, 32)"
2,13,236894.9375,199067.71070714504,"(32,)"
2,14,299712.34375,165058.47423102998,"(32,)"
2,15,81510.34375,63198.36245535232,"(32,)"
2,16,10909641.6875,8662716.22669706,"(32,)"
2,17,15042408.875,8213368.046555773,"(32,)"
2,18,339515.5137326389,314644.4306754194,"(4608, 200)"
2,19,148841.955,152301.08013554264,"(200,)"
2,20,169015.025,188719.74011182392,"(200, 2)"
2,21,392314.5,0.5,"(2,)"
3,0,166967.07375,171985.75141525042,"(5, 5, 1, 32)"
3,1,133684.15625,136083.86536183977,"(32,)"
3,2,173660.625,126085.49725626408,"(32,)"
3,3,123081.90625,88770.58538986865,"(32,)"
3,4,362642.09375,490614.57310069015,"(32,)"
3,5,14246208.46875,5545510.521041136,"(32,)"
3,6,229340.916875,263936.6515872398,"(5, 5, 32, 16)"
3,7,90441.8125,81342.34157960012,"(16,)"
3,8,177492.375,133831.56825926524,"(16,)"
3,9,134935.0,89292.65542095274,"(16,)"
3,10,3656204.25,2628640.8545650663,"(16,)"
3,11,12612772.875,5799133.77123144,"(16,)"
3,12,145416.61359375,132322.67120599755,"(5, 5, 16, 32)"
3,13,127419.34375,116018.91655852112,"(32,)"
3,14,173899.46875,131410.88422791136,"(32,)"
3,15,174565.3125,113461.75743516996,"(32,)"
3,16,5828389.09375,3850096.297495276,"(32,)"
3,17,8441728.0625,5030556.9796549985,"(32,)"
3,18,272362.24383572047,251932.5518666971,"(4608, 200)"
3,19,100494.635,171890.1941797198,"(200,)"
3,20,116849.8425,227476.02882320964,"(200, 2)"
3,21,297596.0,0.0,"(2,)"
4,0,230251.29125,326851.4894542802,"(5, 5, 1, 32)"
4,1,162226.3125,217761.74077797125,"(32,)"
4,2,242198.21875,363298.4088106613,"(32,)"
4,3,236221.46875,187995.57533273628,"(32,)"
4,4,315429.71875,386974.07802745927,"(32,)"
4,5,7513472.625,3782867.362254117,"(32,)"
4,6,273679.6009375,333625.8172825983,"(5, 5, 32, 16)"
4,7,221847.0,166267.8913812736,"(16,)"
4,8,242848.4375,141439.92114187952,"(16,)"
4,9,253050.0,234747.96168124655,"(16,)"
4,10,2446336.9375,1584778.6172609595,"(16,)"
4,11,7600467.25,4184686.839182541,"(16,)"
4,12,164388.956796875,148572.00283363587,"(5, 5, 16, 32)"
4,13,260659.40625,220273.22980701993,"(32,)"
4,14,147259.0625,138547.03391333786,"(32,)"
4,15,200785.4375,135490.1190105614,"(32,)"
4,16,2883197.25,2081158.2513202385,"(32,)"
4,17,5730335.28125,3344370.703219191,"(32,)"
4,18,245093.08952256944,240302.90600244259,"(4608, 200)"
4,19,95629.525,180581.7028254783,"(200,)"
4,20,121225.3275,268424.42609775707,"(200, 2)"
4,21,306895.0,0.0,"(2,)"
5,0,165890.33125,219801.5820466814,"(5, 5, 1, 32)"
5,1,128602.25,115843.13177094272,"(32,)"
5,2,117480.96875,146589.38215268278,"(32,)"
5,3,194388.84375,151555.1461284203,"(32,)"
5,4,233914.4375,350240.40083856485,"(32,)"
5,5,5118487.875,2470611.2164514037,"(32,)"
5,6,200854.686171875,216964.4212271566,"(5, 5, 32, 16)"
5,7,157235.3125,119376.625302401,"(16,)"
5,8,145097.4375,97679.44018316288,"(16,)"
5,9,209419.4375,146996.60827038184,"(16,)"
5,10,2080910.0,1813384.647979125,"(16,)"
5,11,3963333.0,3038958.8116931184,"(16,)"
5,12,139927.856484375,128123.58613212191,"(5, 5, 16, 32)"
5,13,218671.25,216631.4775316886,"(32,)"
5,14,115767.65625,72583.0525362194,"(32,)"
5,15,187415.0625,131336.02070022942,"(32,)"
5,16,1832135.03125,2210744.610117546,"(32,)"
5,17,5601639.84375,4357967.95670886,"(32,)"
5,18,199958.4511827257,192609.5408301395,"(4608, 200)"
5,19,82751.035,123601.24216286733,"(200,)"
5,20,99482.3575,196393.74172042674,"(200, 2)"
5,21,121582.0,0.0,"(2,)"
6,0,167393.74875,194790.8728159462,"(5, 5, 1, 32)"
6,1,104251.21875,120599.64592084588,"(32,)"
6,2,149288.46875,199679.02244461366,"(32,)"
6,3,200172.6875,195607.4231796044,"(32,)"
6,4,219470.125,240916.12087790924,"(32,)"
6,5,2627015.9375,1102366.6059185725,"(32,)"
6,6,202459.9578125,199648.01268628865,"(5, 5, 32, 16)"
6,7,238688.5,213939.1585515611,"(16,)"
6,8,236603.9375,174663.03973453742,"(16,)"
6,9,343203.9375,310073.93830896786,"(16,)"
6,10,1583944.3125,1650943.9468545609,"(16,)"
6,11,3132263.4375,2454425.1364094904,"(16,)"
6,12,167996.034765625,152239.3796933261,"(5, 5, 16, 32)"
6,13,405650.5,262374.69884606346,"(32,)"
6,14,149649.4375,118863.40734193007,"(32,)"
6,15,242893.5,174906.11770139716,"(32,)"
6,16,1773085.53125,1756015.478442192,"(32,)"
6,17,5398270.4375,3721427.0760974623,"(32,)"
6,18,190654.2051855469,209036.77555290828,"(4608, 200)"
6,19,76486.14,122159.77653061748,"(200,)"
6,20,118352.28,315362.88510401256,"(200, 2)"
6,21,95015.0,0.0,"(2,)"
7,0,219080.85875,336761.87933462166,"(5, 5, 1, 32)"
7,1,201875.0,258139.28259807726,"(32,)"
7,2,350507.4375,943571.4239820407,"(32,)"
7,3,262262.125,330551.1131520311,"(32,)"
7,4,379010.5,1026240.1384540194,"(32,)"
7,5,1484117.875,772964.6443972127,"(32,)"
7,6,256378.282265625,321139.5056917509,"(5, 5, 32, 16)"
7,7,216797.9375,191924.22323975572,"(16,)"
7,8,233755.3125,136344.4244054917,"(16,)"
7,9,439471.25,345741.97977185604,"(16,)"
7,10,2328762.8125,2186248.2509103413,"(16,)"
7,11,2542757.25,3335346.4053029693,"(16,)"
7,12,207913.26546875,191014.93975815288,"(5, 5, 16, 32)"
7,13,436959.4375,432670.1340116782,"(32,)"
7,14,231715.8125,193855.60265027767,"(32,)"
7,15,220833.15625,148894.27148947617,"(32,)"
7,16,2032718.9375,1480997.7983076125,"(32,)"
7,17,4894737.09375,5374299.163217298,"(32,)"
7,18,170047.0513704427,201665.4328672503,"(4608, 200)"
7,19,79331.945,120899.24066966664,"(200,)"
7,20,133438.3825,278223.8045854473,"(200, 2)"
7,21,48294.0,0.0,"(2,)"
8,0,281322.83875,374402.421098756,"(5, 5, 1, 32)"
8,1,213409.1875,218998.0112311864,"(32,)"
8,2,271925.65625,289118.3385427593,"(32,)"
8,3,361360.84375,294493.0293571383,"(32,)"
8,4,273007.34375,300753.4311702247,"(32,)"
8,5,869162.6875,522220.59257220494,"(32,)"
8,6,331418.784140625,322866.2790115975,"(5, 5, 32, 16)"
8,7,276327.5,241111.91752560675,"(16,)"
8,8,397214.6875,248940.46603272407,"(16,)"
8,9,366015.5625,348905.76984229725,"(16,)"
8,10,1712944.0625,1483069.0703135033,"(16,)"
8,11,2037994.75,2160512.934299934,"(16,)"
8,12,297017.9328125,253955.14579944927,"(5, 5, 16, 32)"
8,13,399145.34375,316072.5185081749,"(32,)"
8,14,287675.375,266316.08543582074,"(32,)"
8,15,253944.125,219952.4668412402,"(32,)"
8,16,2127224.125,1597954.149905371,"(32,)"
8,17,3808390.15625,3545935.3717826796,"(32,)"
8,18,241156.50416666668,313204.0573590555,"(4608, 200)"
8,19,145714.68,230037.20917127214,"(200,)"
8,20,180140.5125,330681.04832988215,"(200, 2)"
8,21,265501.5,0.5,"(2,)"
9,0,591846.2475,766156.0040640736,"(5, 5, 1, 32)"
9,1,592313.21875,648382.7491075263,"(32,)"
9,2,434695.53125,379929.17659339687,"(32,)"
9,3,655623.25,453744.9094500262,"(32,)"
9,4,1042432.21875,1455885.5882914471,"(32,)"
9,5,463175.09375,268683.7729673304,"(32,)"
9,6,478767.988671875,473002.27537885495,"(5, 5, 32, 16)"
9,7,728267.5,534241.69862631,"(16,)"
9,8,598803.9375,502985.99743363494,"(16,)"
9,9,936021.0625,549772.43052995,"(16,)"
9,10,7838994.4375,10134796.942149587,"(16,)"
9,11,10831321.0625,16744676.544163777,"(16,)"
9,12,488678.642265625,396211.80844189075,"(5, 5, 16, 32)"
9,13,596234.4375,428600.2409929865,"(32,)"
9,14,754321.90625,511469.4081718353,"(32,)"
9,15,411377.46875,365153.5666172679,"(32,)"
9,16,3221343.6875,2761995.112427806,"(32,)"
9,17,5307647.28125,4989983.523706612,"(32,)"
9,18,309809.0552886285,365792.0025840886,"(4608, 200)"
9,19,292140.85,350139.1674747735,"(200,)"
9,20,304802.4325,420679.86713256844,"(200, 2)"
9,21,1493.0,0.0,"(2,)"
10,0,154351.82125,157420.3666648134,"(5, 5, 1, 32)"
10,1,203133.5625,358515.5351063899,"(32,)"
10,2,198568.3125,236926.34008780523,"(32,)"
10,3,291258.78125,182914.29066945097,"(32,)"
10,4,593711.96875,1003968.8968938942,"(32,)"
10,5,268791.90625,174358.98977027243,"(32,)"
10,6,187101.18078125,175554.1276537052,"(5, 5, 32, 16)"
10,7,257177.4375,160715.91500453866,"(16,)"
10,8,337829.0,211630.5400276033,"(16,)"
10,9,281528.6875,241504.91069974093,"(16,)"
10,10,3736537.75,3317186.4081492973,"(16,)"
10,11,3929205.3125,4530694.379293624,"(16,)"
10,12,204209.728515625,173938.42524681275,"(5, 5, 16, 32)"
10,13,249367.9375,246287.46405546324,"(32,)"
10,14,265414.71875,262600.63089440524,"(32,)"
10,15,282104.65625,211923.5523717234,"(32,)"
10,16,2596396.46875,2001679.2543244779,"(32,)"
10,17,4750763.84375,4709058.511870188,"(32,)"
10,18,173612.8613205295,204303.81008961314,"(4608, 200)"
10,19,156240.29,226949.12140679438,"(200,)"
10,20,184988.7625,373921.5000329295,"(200, 2)"
10,21,6990.0,0.0,"(2,)"
11,0,87691.73,76032.58777404002,"(5, 5, 1, 32)"
11,1,64976.40625,86091.60079344972,"(32,)"
11,2,73185.71875,87787.63862805314,"(32,)"
11,3,151806.4375,120019.02374518005,"(32,)"
11,4,355100.40625,562968.9306840597,"(32,)"
11,5,159370.1875,105581.74754705401,"(32,)"
11,6,135599.11453125,121418.52774679499,"(5, 5, 32, 16)"
11,7,147334.5625,124788.6255864135,"(16,)"
11,8,152847.1875,87953.79133401439,"(16,)"
11,9,202424.0,167244.57845771863,"(16,)"
11,10,2681668.1875,2008239.0767781865,"(16,)"
11,11,2441782.875,2640803.194485318,"(16,)"
11,12,133673.843125,111261.13097769667,"(5, 5, 16, 32)"
11,13,170282.03125,152124.84909061628,"(32,)"
11,14,134798.65625,134706.20566639863,"(32,)"
11,15,90782.46875,67664.6750721824,"(32,)"
11,16,1857476.625,1249572.3848573596,"(32,)"
11,17,3396638.71875,3466424.15456431,"(32,)"
11,18,122029.09429470486,146823.54726243202,"(4608, 200)"
11,19,66978.53,101006.97359820806,"(200,)"
11,20,73687.6275,126193.07674854332,"(200, 2)"
11,21,143111.0,0.0,"(2,)"
12,0,57837.69125,48904.87032355186,"(5, 5, 1, 32)"
12,1,48486.25,44540.505513240416,"(32,)"
12,2,39848.8125,41910.2450619457,"(32,)"
12,3,73043.6875,44471.24043162439,"(32,)"
